i,dt,ref,up,dn,d_up,d_dn,nearer,near_dist,far_dist,first,p_up_baseline,went_nearer,p_near_base,bucket
158521,2022-09-13 09:00:00,1721.974,1800.0,1700.0,78.02600000000007,21.973999999999933,dn,21.973999999999933,78.02600000000007,dn,0.21973999999999932,True,0.7802600000000006,20-30
158613,2022-09-14 09:00:00,1701.668,1800.0,1700.0,98.33200000000011,1.6679999999998927,dn,1.6679999999998927,98.33200000000011,dn,0.01667999999999893,True,0.9833200000000011,0-10
159809,2022-10-03 09:00:00,1663.808,1700.0,1600.0,36.19200000000001,63.80799999999999,up,36.19200000000001,63.80799999999999,up,0.63808,True,0.63808,30-40
159901,2022-10-04 09:00:00,1695.628,1700.0,1600.0,4.372000000000071,95.62799999999993,up,4.372000000000071,95.62799999999993,up,0.9562799999999992,True,0.9562799999999992,0-10
160177,2022-10-07 09:00:00,1710.582,1800.0,1700.0,89.41799999999989,10.582000000000107,dn,10.582000000000107,89.41799999999989,dn,0.10582000000000108,True,0.8941799999999989,10-20
162197,2022-11-08 09:00:00,1673.255,1700.0,1600.0,26.74499999999989,73.25500000000011,up,26.74499999999989,73.25500000000011,up,0.7325500000000011,True,0.7325500000000011,20-30
163738,2022-12-01 09:00:00,1774.677,1800.0,1700.0,25.323000000000093,74.67699999999991,up,25.323000000000093,74.67699999999991,up,0.746769999999999,True,0.746769999999999,20-30
163830,2022-12-02 09:00:00,1797.067,1800.0,1700.0,2.9329999999999927,97.06700000000001,up,2.9329999999999927,97.06700000000001,up,0.97067,True,0.97067,0-10
163922,2022-12-05 09:00:00,1807.317,1900.0,1800.0,92.68299999999999,7.317000000000007,dn,7.317000000000007,92.68299999999999,dn,0.07317000000000007,True,0.9268299999999999,0-10
164290,2022-12-09 09:00:00,1794.998,1800.0,1700.0,5.001999999999953,94.99800000000005,up,5.001999999999953,94.99800000000005,up,0.9499800000000005,True,0.9499800000000005,0-10
164474,2022-12-13 09:00:00,1784.355,1800.0,1700.0,15.644999999999982,84.35500000000002,up,15.644999999999982,84.35500000000002,up,0.8435500000000001,True,0.8435500000000001,10-20
164566,2022-12-14 09:00:00,1810.935,1900.0,1800.0,89.06500000000005,10.934999999999945,dn,10.934999999999945,89.06500000000005,dn,0.10934999999999945,True,0.8906500000000006,10-20
164934,2022-12-20 09:00:00,1792.355,1800.0,1700.0,7.644999999999982,92.35500000000002,up,7.644999999999982,92.35500000000002,up,0.9235500000000002,True,0.9235500000000002,0-10
165118,2022-12-22 09:00:00,1818.205,1900.0,1800.0,81.79500000000007,18.204999999999927,dn,18.204999999999927,81.79500000000007,dn,0.18204999999999927,True,0.8179500000000007,10-20
165210,2022-12-23 09:00:00,1793.405,1800.0,1700.0,6.595000000000027,93.40499999999997,up,6.595000000000027,93.40499999999997,up,0.9340499999999997,True,0.9340499999999997,0-10
165394,2022-12-28 09:00:00,1811.757,1900.0,1800.0,88.24299999999994,11.757000000000062,dn,11.757000000000062,88.24299999999994,dn,0.11757000000000062,True,0.8824299999999994,10-20
166314,2023-01-12 09:00:00,1882.445,1900.0,1800.0,17.555000000000064,82.44499999999994,up,17.555000000000064,82.44499999999994,up,0.8244499999999994,True,0.8244499999999994,10-20
166406,2023-01-13 09:00:00,1898.108,1900.0,1800.0,1.8920000000000528,98.10799999999995,up,1.8920000000000528,98.10799999999995,up,0.9810799999999995,True,0.9810799999999995,0-10
166574,2023-01-17 09:00:00,1911.055,2000.0,1900.0,88.94499999999994,11.055000000000064,dn,11.055000000000064,88.94499999999994,dn,0.11055000000000063,True,0.8894499999999994,10-20
166666,2023-01-18 09:00:00,1902.055,2000.0,1900.0,97.94499999999994,2.0550000000000637,dn,2.0550000000000637,97.94499999999994,dn,0.020550000000000637,True,0.9794499999999994,0-10
167770,2023-02-03 09:00:00,1915.525,2000.0,1900.0,84.47499999999991,15.525000000000091,dn,15.525000000000091,84.47499999999991,dn,0.15525000000000092,True,0.8447499999999991,10-20
170166,2023-03-13 09:00:00,1882.725,1900.0,1800.0,17.27500000000009,82.72499999999991,up,17.27500000000009,82.72499999999991,up,0.827249999999999,True,0.827249999999999,10-20
170258,2023-03-14 09:00:00,1904.695,2000.0,1900.0,95.30500000000006,4.694999999999936,dn,4.694999999999936,95.30500000000006,dn,0.04694999999999936,True,0.9530500000000006,0-10
170350,2023-03-15 09:00:00,1903.765,2000.0,1900.0,96.2349999999999,3.7650000000001,dn,3.7650000000001,96.2349999999999,dn,0.037650000000001,True,0.962349999999999,0-10
170626,2023-03-20 09:00:00,1973.735,2000.0,1900.0,26.2650000000001,73.7349999999999,up,26.2650000000001,73.7349999999999,up,0.737349999999999,True,0.737349999999999,20-30
170902,2023-03-23 09:00:00,1973.455,2000.0,1900.0,26.545000000000073,73.45499999999993,up,26.545000000000073,73.45499999999993,up,0.7345499999999993,True,0.7345499999999993,20-30
170994,2023-03-24 09:00:00,1990.235,2000.0,1900.0,9.7650000000001,90.2349999999999,up,9.7650000000001,90.2349999999999,up,0.902349999999999,True,0.902349999999999,0-10
171638,2023-04-04 09:00:00,1979.425,2000.0,1900.0,20.575000000000045,79.42499999999995,up,20.575000000000045,79.42499999999995,up,0.7942499999999996,True,0.7942499999999996,20-30
171822,2023-04-06 09:00:00,2011.745,2100.0,2000.0,88.25500000000011,11.74499999999989,dn,11.74499999999989,88.25500000000011,dn,0.1174499999999989,True,0.8825500000000011,10-20
171914,2023-04-10 09:00:00,1992.715,2000.0,1900.0,7.285000000000082,92.71499999999992,up,7.285000000000082,92.71499999999992,up,0.9271499999999991,True,0.9271499999999991,0-10
172006,2023-04-11 09:00:00,1996.935,2000.0,1900.0,3.0650000000000546,96.93499999999995,up,3.0650000000000546,96.93499999999995,up,0.9693499999999995,True,0.9693499999999995,0-10
172282,2023-04-14 09:00:00,2043.305,2100.0,2000.0,56.694999999999936,43.305000000000064,dn,43.305000000000064,56.694999999999936,dn,0.43305000000000066,True,0.5669499999999994,40-50
172374,2023-04-17 09:00:00,2004.855,2100.0,2000.0,95.14499999999998,4.855000000000018,dn,4.855000000000018,95.14499999999998,dn,0.04855000000000018,True,0.9514499999999998,0-10
172466,2023-04-18 09:00:00,2001.015,2100.0,2000.0,98.9849999999999,1.0150000000001,dn,1.0150000000001,98.9849999999999,dn,0.010150000000001,True,0.989849999999999,0-10
172558,2023-04-19 09:00:00,2004.365,2100.0,2000.0,95.63499999999999,4.365000000000009,dn,4.365000000000009,95.63499999999999,dn,0.04365000000000009,True,0.9563499999999999,0-10
172650,2023-04-20 09:00:00,1992.255,2000.0,1900.0,7.744999999999891,92.25500000000011,up,7.744999999999891,92.25500000000011,up,0.9225500000000011,True,0.9225500000000011,0-10
172742,2023-04-21 09:00:00,2001.705,2100.0,2000.0,98.29500000000007,1.7049999999999272,dn,1.7049999999999272,98.29500000000007,dn,0.017049999999999274,True,0.9829500000000008,0-10
172834,2023-04-24 09:00:00,1980.905,2000.0,1900.0,19.095000000000027,80.90499999999997,up,19.095000000000027,80.90499999999997,up,0.8090499999999997,True,0.8090499999999997,10-20
172926,2023-04-25 09:00:00,1995.245,2000.0,1900.0,4.755000000000109,95.24499999999989,up,4.755000000000109,95.24499999999989,up,0.9524499999999989,True,0.9524499999999989,0-10
173018,2023-04-26 09:00:00,1994.595,2000.0,1900.0,5.404999999999973,94.59500000000003,up,5.404999999999973,94.59500000000003,up,0.9459500000000003,True,0.9459500000000003,0-10
173110,2023-04-27 09:00:00,1999.305,2000.0,1900.0,0.6949999999999363,99.30500000000006,up,0.6949999999999363,99.30500000000006,up,0.9930500000000007,True,0.9930500000000007,0-10
173294,2023-05-01 09:00:00,1981.705,2000.0,1900.0,18.295000000000073,81.70499999999993,up,18.295000000000073,81.70499999999993,up,0.8170499999999993,True,0.8170499999999993,10-20
173386,2023-05-02 09:00:00,1981.885,2000.0,1900.0,18.11500000000001,81.88499999999999,up,18.11500000000001,81.88499999999999,up,0.8188499999999999,True,0.8188499999999999,10-20
173662,2023-05-05 09:00:00,2049.555,2100.0,2000.0,50.445000000000164,49.554999999999836,dn,49.554999999999836,50.445000000000164,dn,0.4955499999999984,True,0.5044500000000016,40-50
174306,2023-05-16 09:00:00,2016.614,2100.0,2000.0,83.38599999999997,16.614000000000033,dn,16.614000000000033,83.38599999999997,dn,0.16614000000000032,True,0.8338599999999997,10-20
177230,2023-06-29 09:00:00,1904.415,2000.0,1900.0,95.58500000000004,4.414999999999964,dn,4.414999999999964,95.58500000000004,dn,0.044149999999999634,True,0.9558500000000003,0-10
180256,2023-08-15 09:00:00,1906.945,2000.0,1900.0,93.05500000000006,6.944999999999936,dn,6.944999999999936,93.05500000000006,dn,0.06944999999999936,True,0.9305500000000007,0-10
180348,2023-08-16 09:00:00,1904.775,2000.0,1900.0,95.22499999999991,4.775000000000091,dn,4.775000000000091,95.22499999999991,dn,0.04775000000000091,True,0.952249999999999,0-10
180440,2023-08-17 09:00:00,1893.158,1900.0,1800.0,6.842000000000098,93.1579999999999,up,6.842000000000098,93.1579999999999,up,0.931579999999999,True,0.931579999999999,0-10
180716,2023-08-22 09:00:00,1896.625,1900.0,1800.0,3.375,96.625,up,3.375,96.625,up,0.96625,True,0.96625,0-10
